"Product","Blackbox flight data recorder by Nicholas Sherlock"
81556,26550994,1,-3,3,1,-4,-15,-2,-2,0,0,0,-3,10,-1,1000,-2,6,0,0,373,61,697,-2,9,-3,-8,10,-2,106,-55,100,2,13,37,100,250,500,148,2001,203,193,158,237,441,312,335,439,1,0,0,1,1,-0.02806967370986067,-0.04717922508677809,5.676575808028284,0,-9,-12,-2,6,0,0,0,-3,3
81560,26551985,-2,-4,3,1,-4,-15,-10,-2,0,0,0,-3,10,-1,1000,-2,6,0,0,373,61,697,0,9,-2,-10,9,3,95,-48,105,2,13,37,100,250,500,148,2001,242,235,158,239,436,317,340,439,1,0,0,1,1,-0.028067840539319745,-0.04702459132676136,5.676614798847329,-11,-10,-12,-2,6,0,0,-2,-3,2
81564,26552977,-2,-5,2,1,-4,-15,-11,-3,0,0,0,-3,10,-1,1000,-2,6,0,0,373,61,697,-1,9,-2,-8,6,1,83,-64,109,2,13,37,100,250,500,148,2001,247,247,158,248,430,309,336,432,1,0,0,1,1,-0.0280833251203409,-0.04686980213227601,5.676653831126313,-12,-12,-13,-2,6,0,0,-1,-3,2
81568,26553969,0,-5,2,1,-4,-15,-8,-4,0,0,0,-4,11,-1,1000,-2,6,0,0,373,61,697,-2,10,-1,0,7,-1,83,-63,110,2,13,37,100,250,500,148,2001,229,232,158,256,431,301,334,439,1,0,0,1,1,-0.0281169158005228,-0.04669722065775639,5.676676029754726,-7,-13,-13,-2,6,0,0,0,-4,1
81572,26554961,3,-4,1,1,-5,-15,0,-4,0,0,0,-4,11,-1,1000,-2,6,0,0,373,61,697,-4,9,0,2,7,-3,95,-51,124,2,13,37,100,250,500,148,2001,193,190,158,258,430,314,328,425,1,0,0,1,1,-0.028185965590014943,-0.046541459555174955,5.676680425987193,4,-13,-14,-2,6,0,0,2,-3,0
81576,26555954,3,-4,0,1,-5,-15,5,-3,0,0,0,-4,11,-2,1000,-3,7,-1,0,373,61,697,-5,9,0,6,9,-1,99,-34,134,2,13,37,100,250,500,148,2001,179,166,158,255,436,316,329,437,1,0,0,1,1,-0.02827241616541772,-0.046385541815962605,5.6766848401131735,9,-12,-15,-3,7,-1,0,2,-2,-1
81580,26556946,3,-4,-1,1,-5,-15,7,-1,0,0,0,-4,11,-2,1000,-3,7,-1,0,373,61,697,-5,9,0,-1,13,-1,86,-36,149,2,13,37,100,250,500,148,2001,180,158,164,257,430,321,330,437,1,0,0,1,1,-0.02835877974538596,-0.04622978147461255,5.676689263228465,11,-10,-16,-3,7,-1,0,2,-2,-1
81584,26557937,2,-3,-1,1,-5,-15,5,1,0,0,0,-4,10,-1,1000,-3,7,-1,0,373,61,697,-4,9,-1,-12,14,-5,65,-29,162,2,13,37,100,250,500,148,2001,189,158,162,247,434,313,320,431,1,0,0,1,1,-0.02842696309008221,-0.04607467007405816,5.67671100019032,8,-7,-16,-3,7,-1,0,1,-2,0
81588,26558929,0,-4,0,1,-5,-15,0,1,0,0,0,-4,10,-1,1000,-3,6,-1,0,373,61,697,-3,9,-1,-8,12,-4,65,-29,162,2,13,37,100,250,500,148,2001,210,184,158,243,431,314,321,435,1,0,0,1,1,-0.02847790458877965,-0.04591940326085261,5.676732766848625,1,-8,-15,-3,6,-1,0,0,-3,0
81592,26559921,-1,-5,1,1,-5,-15,-4,-1,0,0,0,-4,10,-1,1000,-3,6,-1,0,372,61,697,-2,9,-2,-4,10,-1,65,-34,151,2,13,37,100,250,500,148,2001,223,211,158,250,424,316,321,431,1,0,0,1,1,-0.028510742984308897,-0.04576463074443322,5.676771863347434,-4,-11,-14,-3,6,-1,0,-1,-3,1
81596,26560921,-3,-6,2,1,-5,-15,-7,-3,0,0,0,-4,10,-1,1000,-3,6,0,0,372,61,697,-1,10,-2,1,7,2,71,-50,140,2,13,37,100,250,500,148,2001,238,242,158,258,427,313,320,436,1,0,0,1,1,-0.028526376847483274,-0.04559116448748403,5.676811775635849,-9,-14,-13,-3,6,0,0,-2,-4,2
81600,26561906,-2,-6,2,1,-5,-14,-7,-4,0,0,0,-5,10,-1,1000,-3,6,0,0,372,61,697,-1,10,-2,-3,3,-1,73,-61,132,2,13,37,100,250,500,148,2001,233,248,158,263,421,318,326,427,1,0,0,1,1,-0.0285417828134051,-0.04542030082877611,5.676851091563297,-8,-15,-12,-3,6,0,0,-2,-4,2
81604,26562905,-1,-6,2,1,-5,-14,-4,-4,0,0,0,-5,10,-1,1000,-3,6,0,0,372,61,697,-2,10,-2,-2,5,0,73,-68,128,2,13,37,100,250,500,148,2001,214,225,158,258,420,318,319,435,1,0,0,1,1,-0.02857485023776576,-0.04524700996871848,5.67689097172176,-4,-15,-12,-3,6,0,0,-1,-4,2
81608,26563889,3,-5,2,1,-5,-14,3,-2,0,0,0,-4,11,-4,1000,-3,6,-1,0,372,61,697,-5,10,-2,-8,9,2,75,-73,138,2,13,37,100,250,500,148,2001,176,175,158,249,425,324,322,431,1,0,0,1,1,-0.0286589493430441,-0.04507632437361252,5.676930267139616,7,-12,-12,-3,6,-1,0,2,-4,1
81612,26564880,3,-4,1,1,-5,-14,7,1,0,0,0,-4,11,-4,1000,-3,6,-2,0,372,61,697,-5,9,-1,2,15,2,71,-72,148,2,13,37,100,250,500,148,2001,176,158,168,253,421,320,324,435,1,0,0,1,1,-0.028744451781223705,-0.04492121987451752,5.676952052251156,11,-8,-13,-3,6,-2,0,2,-3,-1
81616,26565872,4,-4,-1,1,-5,-14,9,3,0,0,0,-4,10,-1,1000,-3,6,-2,0,372,57,697,-6,9,1,1,16,1,71,-72,148,2,13,37,100,250,500,148,2001,193,158,190,272,427,325,322,435,1,0,0,1,1,-0.028848907335814,-0.04476496230958873,5.676939227551635,14,-6,-15,-3,6,-2,0,3,-3,-3
81620,26566864,0,-4,-2,1,-5,-14,4,3,0,0,0,-4,10,-1,1000,-3,6,-1,0,372,57,697,-3,9,1,-2,14,-5,66,-68,155,2,13,37,100,250,500,148,2001,201,161,158,243,421,328,324,427,1,0,0,1,1,-0.02890141951897394,-0.04460870407208423,5.6769264111557085,5,-6,-16,-3,6,-1,0,0,-3,-2
81624,26567856,0,-4,-2,1,-5,-15,-3,2,0,0,0,-4,11,-1,1000,-3,6,-1,0,372,57,697,-2,9,1,-8,10,-4,66,-63,158,2,13,37,100,250,500,148,2001,227,194,158,250,419,313,322,435,1,0,0,1,1,-0.028936615786221215,-0.04445244538402315,5.676913600354526,-2,-7,-17,-3,6,-1,0,-1,-3,-2
81628,26568862,-2,-5,-2,1,-5,-15,-6,-1,0,0,0,-4,11,-1,1000,-3,6,-1,0,372,57,697,-1,10,0,-5,10,-1,56,-62,143,2,13,37,100,250,500,148,2001,242,225,158,262,421,319,321,429,1,0,0,1,1,-0.028953948142600893,-0.044276938853844094,5.676918688408209,-7,-11,-17,-3,6,-1,0,-2,-4,-1
81632,26569840,-1,-6,-1,1,-5,-15,-6,-3,0,0,0,-4,11,-1,1000,-3,7,0,0,372,57,696,-2,11,-1,-5,8,-3,45,-56,121,2,13,37,100,250,500,148,2001,236,234,158,271,417,314,320,435,1,0,0,1,1,-0.028987093428245753,-0.04408974994312921,5.676941214561828,-6,-14,-16,-3,7,0,0,-1,-4,1
81636,26570832,0,-8,0,1,-6,-15,-4,-6,0,0,0,-4,11,-1,1000,-3,7,0,0,372,57,696,-2,12,-2,-1,7,-5,51,-50,98,2,13,37,100,250,500,148,2001,221,240,158,284,418,324,314,430,1,0,0,1,1,-0.029019935534993418,-0.043883078205927344,5.676981895298449,-3,-20,-15,-3,7,0,0,-1,-5,2
81640,26571824,1,-7,1,1,-6,-14,0,-6,0,0,0,-5,11,-1,1000,-3,7,0,0,372,57,696,-4,11,-3,-2,5,-4,51,-50,98,2,13,37,100,250,500,148,2001,197,219,158,277,425,311,316,435,1,0,0,1,1,-0.029086677526028774,-0.04369421908629963,5.6770394084802085,2,-19,-13,-3,7,0,0,1,-4,3
81644,26572816,2,-7,2,1,-6,-14,3,-5,0,0,0,-5,11,-1,1000,-3,7,0,0,372,57,696,-4,11,-3,-3,8,3,68,-50,80,2,13,37,100,250,500,148,2001,182,202,158,266,418,315,317,436,1,0,0,1,1,-0.029153429839221125,-0.04350536380225388,5.677096933804741,6,-18,-12,-3,7,0,0,1,-4,3
81648,26573808,2,-5,3,1,-6,-14,5,-1,0,0,0,-5,11,-1,1000,-3,7,0,0,372,57,696,-4,10,-3,-1,12,5,71,-60,79,2,13,37,100,250,500,148,2001,171,174,158,246,418,325,311,429,1,0,0,1,1,-0.029220213508765903,-0.043333818630527786,5.677153964963637,8,-12,-11,-3,7,0,0,1,-3,3
81652,26574800,2,-4,3,1,-6,-14,5,3,0,0,0,-5,11,-1,1000,-3,7,0,0,372,57,696,-5,9,-2,-6,15,-1,51,-71,97,2,13,37,100,250,500,148,2001,172,158,162,233,418,321,314,432,1,0,0,1,1,-0.029305088763530166,-0.04317907718456924,5.677193179994622,8,-7,-11,-3,7,0,0,2,-2,2
81656,26575792,1,-4,2,1,-6,-14,4,5,0,0,0,-4,11,-1,1000,-3,7,0,0,372,57,696,-4,9,-1,-2,15,-4,32,-66,101,2,13,37,100,250,500,148,2001,185,158,162,224,421,322,313,427,1,0,0,1,1,-0.029373401018067322,-0.04302382990434028,5.677215083000381,6,-5,-12,-3,7,0,0,1,-2,1
81660,26576785,0,-4,1,1,-6,-14,-1,5,0,0,0,-4,11,-1,1000,-3,7,0,0,372,57,696,-3,9,0,3,13,1,36,-68,104,2,13,37,100,250,500,148,2001,203,175,158,227,418,324,315,439,1,0,0,1,1,-0.029425197172428315,-0.042867917351737575,5.677219676333117,0,-5,-13,-3,7,0,0,0,-2,0
81664,26577776,-1,-4,0,1,-6,-14,-3,2,0,0,0,-5,12,-1,1000,-3,7,0,0,372,57,696,-2,10,0,-3,6,3,52,-73,112,2,13,37,100,250,500,148,2001,218,196,158,241,410,323,304,423,1,0,0,1,1,-0.029459571507552584,-0.04269503027199822,5.67722477567101,-3,-8,-14,-3,7,0,0,-1,-3,0
81668,26578768,-2,-5,-1,1,-6,-14,-6,-1,0,0,0,-5,12,-1,1000,-3,7,0,0,372,57,696,-1,11,1,-11,5,-4,52,-73,112,2,13,37,100,250,500,148,2001,239,229,158,258,413,324,308,435,1,0,0,1,1,-0.029477381944783658,-0.04250415239596707,5.677213072025244,-7,-12,-15,-3,7,0,0,-2,-4,-1
81672,26579759,-1,-5,-1,1,-6,-14,-4,-3,0,0,0,-5,13,-1,1000,-3,7,0,0,372,57,696,-2,11,0,-10,7,-8,51,-70,107,2,13,37,100,250,500,148,2001,228,224,158,267,413,318,305,435,1,0,0,1,1,-0.02951173614061648,-0.04231397690090686,5.6772186911391795,-4,-14,-15,-3,7,0,0,-1,-4,0
81676,26580756,0,-5,0,1,-6,-14,-2,-4,0,1,0,-5,13,-1,1000,-3,8,0,0,374,57,696,-3,11,-1,3,12,-3,47,-65,92,2,13,37,100,250,500,148,2001,215,213,158,266,414,325,300,431,1,0,0,1,1,-0.02956296683432796,-0.042123164638531205,5.677241762950656,-1,-14,-14,-3,8,0,0,0,-3,1
81680,26581745,1,-4,0,1,-6,-14,1,-4,0,1,0,-6,13,-2,1000,-3,8,-1,0,374,57,696,-4,11,-2,7,13,2,53,-64,77,2,13,37,100,250,500,148,2001,199,198,158,261,420,324,301,426,1,0,0,1,1,-0.02963032760905702,-0.04193439641424931,5.677281931256881,3,-13,-14,-3,8,-1,0,1,-3,1
81684,26582735,0,-4,1,1,-6,-14,2,-3,0,1,0,-6,13,-2,1000,-3,8,-1,0,374,57,696,-3,11,-3,3,12,-1,69,-64,70,2,13,37,100,250,500,148,2001,196,191,158,251,413,323,307,423,1,0,0,1,1,-0.02967976352607807,-0.041745952097757034,5.677339435554776,3,-12,-13,-3,8,-1,0,0,-3,2
81688,26583727,-1,-4,2,1,-6,-14,1,-2,0,1,0,-6,13,-1,1000,-4,8,-1,0,374,57,696,-3,11,-3,-7,11,-4,75,-61,73,2,13,37,100,250,500,148,2001,200,195,158,245,411,327,304,432,1,0,0,1,1,-0.0297293098123064,-0.04155712993812663,5.677397064932061,1,-11,-12,-4,8,-1,0,-1,-3,2
81692,26584719,-2,-3,2,1,-6,-14,0,1,-1,1,0,-6,13,-1,1000,-4,8,-1,0,374,57,696,-3,10,-3,-10,10,-1,70,-59,69,2,13,37,100,250,500,148,2001,204,190,158,232,413,322,311,435,1,0,0,1,1,-0.029778887044291193,-0.04138561662187986,5.677454187274349,-2,-7,-12,-4,8,-1,0,-1,-2,2
81696,26585711,-2,-2,2,1,-6,-14,-3,2,0,1,0,-5,13,-1,1000,-4,8,-1,0,374,57,696,-2,10,-2,-8,9,3,57,-80,79,2,13,37,100,250,500,148,2001,217,197,158,224,413,330,301,431,1,0,0,1,1,-0.029811873836789494,-0.04121358907717643,5.677493994068688,-4,-5,-12,-4,8,-1,0,-2,-2,1
81700,26586708,-1,-2,2,1,-7,-14,-1,4,0,0,0,-5,13,-1,1000,-3,8,0,0,374,56,696,-2,9,-1,-3,8,3,45,-87,80,2,13,37,100,250,500,148,2001,205,176,158,217,408,323,303,431,1,0,0,1,1,-0.029845768827538408,-0.04105756970635654,5.677516079409568,-1,-5,-12,-3,8,0,0,-1,-1,1
81704,26587695,-1,-2,1,1,-7,-14,-1,4,0,0,0,-6,15,-2,1000,-3,8,-1,0,374,56,696,-3,9,0,-1,7,-4,48,-75,83,2,13,37,100,250,500,148,2001,209,177,158,220,412,327,299,424,1,0,0,1,1,-0.029897257997140696,-0.04090260139405184,5.677520717827101,-1,-5,-13,-3,8,-1,0,0,-1,-1
81708,26588690,0,-1,0,1,-7,-14,1,3,0,1,0,-6,15,-2,1000,-3,9,-1,0,374,56,696,-4,10,0,-1,7,-2,48,-75,83,2,13,37,100,250,500,148,2001,200,164,158,226,408,323,309,431,1,0,0,1,1,-0.029966509609248328,-0.04072901910093224,5.677525925395703,2,-4,-14,-3,9,-1,0,1,-1,-1
81712,26589679,-1,-1,-1,1,-7,-14,2,1,0,1,0,-6,16,-1,1000,-4,9,-1,0,374,56,696,-3,10,0,4,10,2,55,-72,88,2,13,37,100,250,500,148,2001,206,171,158,235,411,321,302,418,1,0,0,1,1,-0.030018082852073528,-0.04055648380216245,5.677531110430786,2,-6,-15,-4,9,-1,0,-1,-1,-1
81716,26590672,1,-1,-1,1,-7,-14,3,-1,0,1,0,-6,16,-1,1000,-4,9,-1,0,374,56,696,-4,10,0,-3,13,-1,55,-70,100,2,13,37,100,250,500,148,2001,198,168,158,241,410,316,305,421,1,0,0,1,1,-0.030087196217776637,-0.040383251046130886,5.677536328382727,5,-8,-15,-4,9,-1,0,0,-1,-1
81720,26591663,-1,-1,-1,1,-7,-14,2,-2,0,1,0,-7,16,-2,1000,-4,10,-1,0,374,56,696,-3,10,0,-7,15,-5,41,-53,96,2,13,37,100,250,500,148,2001,205,180,158,246,404,318,294,424,1,0,0,1,1,-0.030138874711157514,-0.04021036746708721,5.67754154473033,2,-9,-15,-4,10,-1,0,-1,0,-1
81724,26592655,-2,-2,-1,1,-7,-14,0,-2,-1,1,0,-7,16,-2,1000,-4,10,-1,0,374,56,696,-3,11,-1,-4,14,-3,29,-41,88,2,13,37,100,250,500,148,2001,217,197,158,249,409,314,301,418,1,0,0,1,1,-0.030189892013743978,-0.04002052655250706,5.677564617958874,-2,-10,-15,-4,10,-1,0,-1,-1,0
81728,26593647,-2,-2,0,1,-7,-14,0,-3,-1,1,0,-8,16,-3,1000,-4,10,-1,0,374,56,696,-3,11,-2,-4,11,0,35,-48,71,2,13,37,100,250,500,148,2001,216,200,158,249,401,318,296,417,1,0,0,1,1,-0.030240223643942372,-0.039831210309717424,5.677605020192355,-2,-11,-14,-4,10,-1,0,-1,-1,1
81732,26594640,-2,-2,0,1,-7,-14,-1,-3,-1,1,0,-8,16,-3,1000,-5,10,-2,0,374,56,696,-3,11,-2,-5,6,0,57,-61,65,2,13,37,100,250,500,148,2001,222,210,158,251,407,311,291,414,1,0,0,1,1,-0.030290613301750036,-0.03964170526035005,5.677645472404767,-3,-11,-14,-5,10,-2,0,-2,-1,0
81736,26595631,-1,-2,1,1,-7,-14,1,-2,-1,0,-1,-7,16,-2,1000,-5,10,-2,0,374,56,696,-4,11,-2,-8,3,-3,75,-62,54,2,13,37,100,250,500,148,2001,210,195,158,248,407,325,292,419,1,0,0,1,1,-0.03035820481898168,-0.039452584619642794,5.677685855631368,0,-11,-14,-5,10,-2,0,-1,-1,0
81740,26596624,-2,-1,1,1,-7,-14,0,0,-1,0,-1,-7,16,-2,1000,-5,10,-1,0,374,56,696,-3,10,-2,-3,5,-3,75,-62,54,2,13,37,100,250,500,148,2001,215,193,158,238,404,314,291,421,1,0,0,1,1,-0.030408629027883893,-0.03928040744789252,5.677725802273412,-2,-8,-14,-5,10,-1,0,-2,0,1
81744,26597614,0,0,1,1,-7,-14,3,2,-1,0,0,-7,16,-1,1000,-5,10,-1,0,374,56,696,-5,9,-2,-5,9,2,74,-83,63,2,13,37,100,250,500,148,2001,196,160,158,223,408,319,294,413,1,0,0,1,1,-0.03049348470961097,-0.03912602455217119,5.67776511532332,3,-5,-13,-5,10,-1,0,0,1,1
81748,26598606,0,1,1,1,-7,-14,3,4,0,0,0,-7,16,-1,1000,-4,10,-1,0,374,56,696,-4,9,-1,-3,13,5,65,-100,85,2,13,37,100,250,500,148,2001,199,158,163,220,405,313,296,421,1,0,0,1,1,-0.030561878597825026,-0.03897080338773253,5.677787199307768,4,-2,-13,-4,10,-1,0,0,1,0
81752,26599598,1,1,1,1,-7,-14,5,4,0,0,0,-7,18,-1,1000,-4,10,-1,0,374,56,696,-5,9,-1,-2,16,-1,65,-94,109,2,13,37,100,250,500,148,2001,200,158,179,235,407,315,296,420,1,0,0,1,1,-0.030647589065006822,-0.03881558411521757,5.677809296472401,7,-2,-13,-4,10,-1,0,1,1,0
81756,26600590,0,1,0,1,-7,-14,4,2,0,1,0,-7,18,-1,1000,-4,11,0,0,373,56,696,-5,10,0,0,15,-5,70,-84,121,2,13,37,100,250,500,148,2001,197,158,168,230,404,318,299,409,1,0,0,1,1,-0.030733951240534043,-0.038642529217878266,5.677814620818886,5,-3,-14,-4,11,0,0,1,1,0
81760,26601582,0,1,0,1,-7,-14,3,-1,0,1,0,-7,18,-2,1000,-4,11,-1,0,373,56,696,-5,10,0,-2,12,-1,65,-89,124,2,13,37,100,250,500,148,2001,196,164,158,231,405,307,294,418,1,0,0,1,1,-0.030820313761628696,-0.03846947478066257,5.67781996008627,4,-6,-14,-4,11,-1,0,1,1,-1
81764,26602578,0,0,-1,1,-7,-14,1,-3,0,1,0,-7,18,-2,1000,-4,11,-1,0,373,56,696,-4,11,0,-5,11,0,49,-95,119,2,13,37,100,250,500,148,2001,206,182,158,242,404,313,296,404,1,0,0,1,1,-0.03088962094128883,-0.03827834772847311,5.677825870179555,2,-9,-15,-4,11,-1,0,0,0,-1
81768,26603566,-1,0,-1,1,-7,-14,-1,-4,0,1,0,-7,18,-1,1000,-4,11,-1,0,373,56,696,-4,11,0,-9,9,-3,49,-95,119,2,13,37,100,250,500,148,2001,216,196,158,247,405,311,295,411,1,0,0,1,1,-0.030958372055651585,-0.03808875623653537,5.677831745803388,-1,-10,-15,-4,11,-1,0,0,0,-1
81772,26604558,-1,0,0,1,-7,-14,-1,-4,0,1,0,-7,18,-1,1000,-4,11,-1,0,373,56,696,-4,11,-1,-8,7,-5,37,-85,109,2,13,37,100,250,500,148,2001,214,196,158,247,409,307,298,409,1,0,0,1,1,-0.03102674597343965,-0.03789893468131782,5.677854976090908,-1,-10,-14,-4,11,-1,0,0,0,0
81776,26605550,-1,0,1,1,-7,-14,-2,-3,0,1,0,-7,18,-1,1000,-4,11,-1,0,373,56,696,-4,11,-2,-4,5,-4,50,-79,97,2,13,37,100,250,500,148,2001,213,197,158,241,411,305,294,402,1,0,0,1,1,-0.031094470931503106,-0.037709652991978565,5.677895536807688,-2,-9,-13,-4,11,-1,0,0,0,1
81780,26606546,0,0,2,1,-7,-14,0,-2,0,0,0,-7,18,-1,1000,-4,11,0,0,373,57,696,-5,11,-3,-4,6,2,70,-86,99,2,13,37,100,250,500,148,2001,197,181,158,233,403,305,298,413,1,0,0,1,1,-0.031179207370220705,-0.037520153466560416,5.677953664290472,1,-9,-12,-4,11,0,0,1,0,3
81784,26607534,0,1,2,1,-7,-14,0,-1,0,0,0,-7,18,-2,1000,-4,11,-1,0,373,57,697,-4,11,-3,-1,11,2,78,-95,113,2,13,37,100,250,500,148,2001,196,179,158,225,408,306,299,413,1,0,0,1,1,-0.031246029722294302,-0.03733217987559091,5.678011337044478,1,-7,-12,-4,11,-1,0,0,0,2
81788,26608526,0,1,3,1,-7,-14,1,0,0,0,0,-7,18,-2,1000,-4,11,-1,0,373,57,697,-5,11,-3,-6,17,-2,65,-96,141,2,13,37,100,250,500,148,2001,189,166,158,217,414,309,298,407,1,0,0,1,1,-0.03133044661708567,-0.037143450143405074,5.678069258827139,2,-6,-11,-4,11,-1,0,1,0,2
81792,26609518,0,2,2,1,-7,-13,2,2,0,0,0,-7,20,-1,1000,-4,11,-1,0,373,57,697,-5,10,-2,-4,17,-2,51,-110,153,2,13,37,100,250,500,148,2001,191,158,163,214,410,304,291,409,1,0,0,1,1,-0.03141553316395415,-0.036971486598801825,5.67810933500087,3,-3,-11,-4,11,-1,0,1,1,1
81796,26610514,2,2,2,1,-7,-13,3,2,0,0,0,-7,20,-1,1000,-4,12,-1,0,373,57,697,-6,10,-1,-8,16,4,51,-110,153,2,13,37,100,250,500,148,2001,197,158,179,229,410,311,301,409,1,0,0,1,1,-0.03151899223419251,-0.03679828597462043,5.678132203663919,6,-3,-11,-4,12,-1,0,2,2,0
81800,26611502,2,2,1,1,-7,-13,6,1,0,1,0,-7,19,-1,1000,-4,12,-1,0,373,57,697,-6,11,0,-3,12,3,45,-106,148,2,13,37,100,250,500,148,2001,193,158,180,239,412,306,302,404,1,0,0,1,1,-0.03162223513508943,-0.036608698422214536,5.678138204907915,9,-3,-12,-4,12,-1,0,2,1,-1
81804,26612498,2,1,0,1,-7,-13,4,-1,0,1,0,-7,19,-1,1000,-4,12,0,0,373,57,697,-6,11,1,-7,7,-4,41,-94,144,2,13,37,100,250,500,148,2001,186,158,164,236,407,308,295,408,1,0,0,1,1,-0.03172694745730822,-0.03641702495149088,5.678126888349196,7,-6,-13,-4,12,0,0,2,1,-1
81808,26613486,1,0,-1,1,-7,-14,2,-4,0,0,0,-7,19,-2,1000,-4,12,-1,0,373,57,697,-5,12,1,-8,5,-6,39,-82,136,2,13,37,100,250,500,148,2001,194,179,158,250,410,297,295,405,1,0,0,1,1,-0.03181355196235779,-0.036209654928157295,5.678116228102182,4,-11,-15,-4,12,-1,0,1,0,-2
81812,26614479,1,-1,-1,1,-7,-14,0,-5,0,0,0,-7,19,-2,1000,-4,12,-1,0,373,57,697,-5,12,0,-8,9,-2,40,-81,123,2,13,37,100,250,500,148,2001,205,196,158,260,404,298,302,397,1,0,0,1,1,-0.03189996795747535,-0.03600178730402078,5.678122865673782,2,-13,-15,-4,12,-1,0,1,0,-1
81816,26615469,1,-1,-1,1,-7,-14,-1,-5,0,0,0,-7,20,-1,1000,-4,12,-1,0,373,57,697,-5,12,0,-4,13,2,38,-77,109,2,13,37,100,250,500,148,2001,208,201,158,263,400,300,296,407,1,0,0,1,1,-0.03198612361022638,-0.0357945482492781,5.6781295010090265,1,-13,-15,-4,12,-1,0,1,0,-1
81820,26616464,1,0,-1,1,-7,-14,-1,-4,0,0,0,-7,20,-1,1000,-4,12,-1,0,373,57,697,-5,12,-1,-4,14,0,36,-61,105,2,13,37,100,250,500,148,2001,204,193,158,255,399,304,295,408,1,0,0,1,1,-0.03207209719511219,-0.03558681998527796,5.678153555945211,1,-11,-15,-4,12,-1,0,1,0,0
81824,26617454,2,0,0,1,-7,-14,1,-3,0,0,0,-9,21,-2,1000,-5,12,-1,0,373,57,697,-6,12,-2,-6,15,-4,45,-41,108,2,13,37,100,250,500,148,2001,190,174,158,243,413,296,294,413,1,0,0,1,1,-0.032174310442098585,-0.0353806938838753,5.678194791721786,4,-10,-14,-5,12,-1,0,1,0,1
81828,26618445,2,1,1,1,-7,-14,3,-2,0,0,0,-9,21,-2,1000,-5,13,-1,0,373,57,697,-6,12,-2,-6,15,-3,45,-41,108,2,13,37,100,250,500,148,2001,184,163,158,231,401,301,299,411,1,0,0,1,1,-0.03227663471118343,-0.03517436379626348,5.678236089974641,6,-8,-13,-5,13,-1,0,1,1,1
81832,26619437,2,2,1,1,-7,-13,4,0,0,1,0,-7,21,-1,1000,-5,13,-1,0,373,57,697,-6,12,-2,-5,13,3,55,-40,114,2,13,37,100,250,500,148,2001,188,158,167,228,410,303,287,410,1,0,0,1,1,-0.03237907003431652,-0.03496782973771531,5.678277450769475,7,-4,-12,-5,13,-1,0,1,1,1
81836,26620433,2,2,1,1,-6,-13,2,1,0,1,0,-7,21,-1,1000,-5,13,-1,0,373,57,697,-6,12,-2,-7,13,3,43,-43,125,2,13,37,100,250,500,148,2001,190,158,162,220,407,296,296,399,1,0,0,1,1,-0.03248192627305471,-0.034760467150341756,5.678318999382584,5,-2,-12,-5,13,-1,0,1,1,1
81840,26621421,3,2,1,1,-6,-13,3,2,0,0,0,-8,20,-1,1000,-5,13,-1,0,373,57,697,-7,11,-1,-10,11,-3,22,-50,121,2,13,37,100,250,500,148,2001,195,158,175,228,398,295,295,408,1,0,0,1,1,-0.03260182275852071,-0.034571447653943654,5.67834243112276,7,-2,-12,-5,13,-1,0,2,2,0
81844,26622413,3,1,1,1,-6,-13,2,1,0,0,0,-8,20,-1,1000,-5,13,0,0,373,57,697,-7,12,0,-15,9,-3,23,-62,121,2,13,37,100,250,500,148,2001,187,158,167,233,400,301,296,407,1,0,0,1,1,-0.032722784037800136,-0.03436379488548339,5.678349232589885,6,-4,-12,-5,13,0,0,2,1,0
81848,26623405,3,0,0,1,-6,-13,4,-2,0,0,0,-9,21,-3,1000,-5,13,-1,0,373,57,697,-7,12,0,-7,10,1,41,-62,112,2,13,37,100,250,500,148,2001,177,158,161,239,399,291,300,408,1,0,0,1,1,-0.0328437458693724,-0.03415614294076968,5.678356059141157,8,-8,-13,-5,13,-1,0,2,1,-1
81852,26624398,2,0,0,1,-6,-13,2,-3,0,0,0,-9,21,-3,1000,-5,13,-1,0,373,57,697,-7,13,0,2,12,2,51,-61,107,2,13,37,100,250,500,148,2001,188,174,158,249,383,294,296,402,1,0,0,1,1,-0.03296481080717974,-0.0339309607943177,5.678363489251705,5,-9,-13,-5,13,-1,0,2,0,-1
81856,26625389,2,-1,-1,2,-6,-13,2,-5,0,0,0,-9,21,-3,1000,-5,13,-2,0,373,57,697,-7,13,0,-2,15,-1,51,-61,107,2,13,37,100,250,500,148,2001,192,181,158,261,381,286,295,408,1,0,0,1,1,-0.03308563265869177,-0.03370623308396018,5.678370931508121,6,-12,-14,-5,13,-2,0,2,0,-2
81860,26626381,2,-1,-2,2,-6,-14,2,-5,0,0,-1,-9,21,-3,1000,-6,13,-2,0,373,56,697,-7,13,-1,-12,17,-5,41,-54,111,2,13,37,100,250,500,148,2001,200,184,158,262,375,285,288,407,1,0,0,1,1,-0.03320599760526313,-0.033481854324035124,5.678395722265323,6,-12,-17,-6,13,-2,0,1,0,-1
81864,26627373,2,-1,-2,2,-6,-14,1,-4,-1,0,-1,-9,20,-1,1000,-6,13,-2,0,373,56,697,-7,13,-1,-9,19,-3,34,-48,108,2,13,37,100,250,500,148,2001,204,184,158,258,378,292,298,410,1,0,0,1,1,-0.03332636721584332,-0.03325747854804781,5.678420539858941,4,-11,-17,-6,13,-2,0,1,0,-1
